2019-07-25 15:12:37,481 [main] INFO  com.boot.Application - Started Application in 4.123 seconds (JVM running for 4.444)
2019-07-25 15:12:50,120 [http-nio-9080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-07-25 15:12:50,120 [http-nio-9080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2019-07-25 15:12:50,138 [http-nio-9080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 18 ms
2019-07-25 15:12:50,823 [http-nio-9080-exec-5] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:12:50,827 [http-nio-9080-exec-6] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:12:50,828 [http-nio-9080-exec-4] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:12:50,832 [http-nio-9080-exec-3] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:26,304 [http-nio-9080-exec-2] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:26,339 [http-nio-9080-exec-5] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:27,808 [http-nio-9080-exec-3] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:29,518 [http-nio-9080-exec-6] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:29,687 [http-nio-9080-exec-8] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:32,155 [http-nio-9080-exec-4] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:32,344 [http-nio-9080-exec-5] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:34,281 [http-nio-9080-exec-6] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:34,309 [http-nio-9080-exec-8] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:36,056 [http-nio-9080-exec-9] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:36,082 [http-nio-9080-exec-1] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:36,724 [http-nio-9080-exec-4] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:36,758 [http-nio-9080-exec-7] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:37,211 [http-nio-9080-exec-3] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:13:37,241 [http-nio-9080-exec-6] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:25:57,494 [main] INFO  com.boot.Application - Starting Application on USER-20190120FQ with PID 18604 (G:\GITBRANCH_LOCAL\mybatis\4quater20190724\4quater\target\classes started by zhaozulong in G:\GITBRANCH_LOCAL\mybatis\4quater20190724\4quater)
2019-07-25 15:25:57,497 [main] INFO  com.boot.Application - No active profile set, falling back to default profiles: default
2019-07-25 15:25:57,548 [main] INFO  o.s.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6dc17b83: startup date [Thu Jul 25 15:25:57 CST 2019]; root of context hierarchy
2019-07-25 15:25:57,825 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
